userName,user.Count,user.Categories.Countuser.FavoritesCount,user.FollowersCount,user.FriendsCount,user.ListedCount,user.Location,user.Name,user.Notifications,user.Page,user.ScreenName,user.ScreenNameList,user.ScreenNameResponse,user.Slug,user.Status,user.StatusesCount,user.TimeZone,user.Type,user.Url,user.UserID,user.UserIdList,user.UserIDResponse,user.UtcOffset,user.Verified
theRSAorg,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CharlieHussain,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
UKAmbRichard,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Doctor_of_Music,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
2gocopenhagen,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MarkW_CSI,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MadsBroberg,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tconnellyRTE,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
drivetimerte,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AllieHBNews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LNevilleRolfe,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JakobSheikh,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
hansersej,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ZindziMandela,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JCBua,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NewsreaderHair1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HelleThorningS,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JohnMcCallister,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
larsloekke,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Kristian_Jensen,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RazAkkoc,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
_alexforrest,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Jess_Shankleman,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
hendopolis,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Marlowe_Society,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Periwigman,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Martin_Abrams,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
kasperka,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DuncanWeldon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Pete_Spence,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HowieMac77,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GoldmanSachs,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Lavorgnanomics,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
kitjuckes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BainAlerts,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BizFleury,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JChatterleyCNBC,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Geordiedav,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
fryan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GreekAnalyst,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
drlangtry_girl,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CapEconEurope,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CapEconUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
notayesmansecon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rachelmsavage,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CescaAntonelli,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HowardArcherUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BrunoBrussels,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
OpenEurope,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
J_Dijsselbloem,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
forexcrunch,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
tsipras_eu,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
yanisvaroufakis,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AnnaKennedy1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
cajuk,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
moorehn,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AFP,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
sarahoconnor_,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Sam1Fleming,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BDCH,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NOWGallery,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NobelPrize,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
FelicityMorse,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rowenamason,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Alan_L_Williams,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
meganmurp,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
dodgydoggie,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
jasondeansy,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TotallyThames,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
World_First,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BenChu_,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
deans_court,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
stevematthewson,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AlbertoNardelli,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ftantenna,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
lisabachelor,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
carstenbrzeski,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
jonreed,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Severndroog,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LBC,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LadyFOHF,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
IrishTimes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SavedYouAClick,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
VirtualAstro,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SoVeryBritish,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
pilhofer,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
guthriejbiz,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CourtNewsUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JohnRentoul,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
colinmclean,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BethRigby,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
The_Globe,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RStockHunter,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
KipperWilliams,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
KitchenNews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
GaryLNGCapital,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
guardianclasses,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BreakingNews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
chrisshambrook,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
bharringtonw11,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AlanBarrierEA,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
SkyMurnaghan,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
CityAM,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
diamondgeezer,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
PaulPester,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AndrewMiller100,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AlikoDangote,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MarkWebb_DC,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MagicRecs,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
edwardnh,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Grahamhiscott,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
grvlx001,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
jubileeline,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MaryonWilsonSE7,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
FT,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
farrell_s,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
alexolorenshaw,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AlexisWMitchell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
bydavidcrow,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
charlesforelle,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
davidenrich,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
emilyhwilson,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
_fionawalsh,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
joelmchale,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rcooley123,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
NationalTrustNI,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
metoffice,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
FormbyBubble,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DanJohnsonNews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Silva,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HelpRefugeesUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
salihughes,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
rhodri,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
kckatykc,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
0s5i3,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
questingvole,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MJowen174,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JoMoMMS,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
WhitehallEdits,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HouseOfTwitsCon,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HouseofTwits,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
ftreports,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
loonabimberton,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Dilger1Joe,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
gordonlyons1,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RosieDBennett,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
charlie_radio,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
DavidLammy,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
alisonseabeck,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
simonreevell,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
karlmccartney,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
davidburrowesmp,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
EricPickles,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Richard4Watford,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MikeKaneMP,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AMcDonnellMP,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BillCashMP,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BarryGardiner,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AlanDuncanMP,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
mark4ceredigion,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RoryStewartUK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
JamesMorrisHRR,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MarkLancasterMK,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Tobias_Ellwood,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
LorelyBurt,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
AnneCMcIntosh,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
HugoSwire,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Mike4Eastleigh,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MalcolmRifkind,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
mowat4ws,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Dunne4Ludlow,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Yatterbox,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
KenPenton,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
TheWolfTrial,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
RossalynWarren,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
MarrShow,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
BuzzFeedBen,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
droyirishnews,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
5imonDoyl3,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
Unions21,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
henrymance,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
philbc3,0,0604,47,140,2,,Izzat Alsmadi,False,0,,,ialsmadi,,LinqToTwitter.Status,117,,Show,,0,,1976215495,0,False
